Instance,Income
145626,21183.3318580691
145627,92431.0771968551
145628,29013.1991015063
145629,82444.7827579352
145630,56792.5720359521
145631,53252.166259413
145632,-7284.55550683902
145633,92516.8226746773
145634,28405.7844488801
145635,94444.056980266
145636,35640.271676022
145637,13948.8287132516
145638,29516.9948811772
145639,87441.2937373114
145640,353217.629164246
145641,51217.7556006262
145642,2789.89134593428
145643,-25507.1304698755
145644,222438.811481824
145645,119188.728642077
145646,32144.5798255398
145647,22018.7304831178
145648,43125.7307730957
145649,14091.8656803315
145650,8256.46494075386
145651,57777.2036105262
145652,188897.230812292
145653,-17924.0011293006
145654,41215.8785690207
145655,36758.532931401
145656,-4769.16246955612
145657,82031.1700432365
145658,53070.8597998969
145659,92927.0142517608
145660,24143.0571907039
145661,69288.2228487543
145662,304047.027051014
145663,151966.571585945
145664,132234.726569494
145665,53592.0541973596
145666,155515.929204035
145667,33202.9577675178
145668,103144.533012088
145669,31615.4722864166
145670,62948.5897100055
145671,151013.548337391
145672,22571.2874112077
145673,-20426.7999053143
145674,84332.8992677045
145675,86209.4858910087
145676,186903.321350462
145677,127870.083565186
145678,36621.4494677006
145679,81737.6286197357
145680,81504.2583617427
145681,234677.690102292
145682,13863.2054026306
145683,5186.39778901335
145684,85827.2289369821
145685,118875.878991187
145686,63201.8524989031
145687,8990.40339042087
145688,58096.8534874825
145689,173661.922752451
145690,699913.720210957
145691,216353.591568018
145692,23226.6601907368
145693,4495.42170901723
145694,44241.1457522134
145695,149023.134535335
145696,-16351.7261422061
145697,60257.310739097
145698,302636.394005643
145699,147827.646895807
145700,69573.1495224839
145701,35365.4346053166
145702,73626.9669583761
145703,50322.8973117874
145704,462720.441577839
145705,253032.468923912
145706,488258.838523071
145707,143115.303756199
145708,22015.2271182811
145709,46805.3261721402
145710,22648.6452531607
145711,82811.2488381408
145712,15756.8721223827
145713,-2440.81739134202
145714,268517.848452465
145715,94389.6181536205
145716,97467.9753821585
145717,52847.4567843183
145718,60234.514510918
145719,59150.8694555981
145720,118414.026697333
145721,196710.289471983
145722,319278.554310228
145723,39511.0967669096
145724,90692.2060697943
145725,36285.0961658671
145726,133666.415535287
145727,20787.6775415643
145728,185746.694364631
145729,54993.759447282
145730,18780.3829808107
145731,50486.2776506348
145732,52684.3309400134
145733,149414.546036942
145734,138806.503102463
145735,127363.114588818
145736,131533.210251277
145737,70500.5527323164
145738,111859.952463718
145739,383992.343925452
145740,-8274.24988603185
145741,-5793.68788314839
145742,31128.2111599679
145743,164117.372797575
145744,-390.558456468408
145745,192399.066791994
145746,-3108.02404681129
145747,98486.5694304564
145748,257222.025579984
145749,25637.7947759032
145750,59918.9236713529
145751,399937.073711193
145752,6430.60416578583
145753,5310.8417103641
145754,168751.882055166
145755,18991.6328350554
145756,56830.4377322825
145757,55146.495212342
145758,149118.296717052
145759,205259.0604932
145760,47252.0616196544
145761,26652.3516900957
145762,70933.9968244745
145763,22405.1892126621
145764,252125.884628287
145765,678773.841503454
145766,51603.5592287379
145767,342961.247085795
145768,39527.5564091703
145769,68847.3504637894
145770,9074.39255295114
145771,59181.9460836898
145772,47549.9816227858
145773,1081.30159859921
145774,66187.0500624228
145775,164609.356476603
145776,51775.5402277504
145777,44071.5495475234
145778,34193.6003755904
145779,39752.3262226818
145780,89367.6805801504
145781,200629.767555945
145782,48337.4244738966
145783,40856.8646480709
145784,64682.4512414877
145785,35022.4600321455
145786,22072.9546322386
145787,127158.432686122
145788,35473.0917658267
145789,51408.4967460456
145790,345133.60258898
145791,111072.296212474
145792,60683.9061929853
145793,22348.914049075
145794,671325.248636887
145795,79374.2425110365
145796,142509.597248454
145797,115149.299172401
145798,280620.147088065
145799,65410.7704294644
145800,15471.0620760738
145801,113546.739344447
145802,291662.249135096
145803,56643.5504375219
145804,68140.2920275569
145805,50932.9644140685
145806,128780.813503982
145807,-2801.30537161083
145808,30253.090426691
145809,154213.963364168
145810,25396.1833814972
145811,34601.6467173278
145812,17045.3650870819
145813,136637.718971611
145814,292239.176331544
145815,117903.071332295
145816,235504.537211159
145817,50373.8327341312
145818,7505.38480494622
145819,341692.43408862
145820,66627.1351226705
145821,38568.8506303101
145822,34685.8572013122
145823,12913.115922958
145824,23224.1900830289
145825,109390.898011043
145826,42533.758631765
145827,266469.107835878
145828,25735.0207843704
145829,291527.871249668
145830,67734.6107729424
145831,3435.80584477936
145832,225095.131797323
145833,131082.804595676
145834,270003.194926654
145835,10929.6157671469
145836,65075.9474936696
145837,26423.6657704384
145838,210762.299363224
145839,34434.9146857902
145840,31624.6844863929
145841,65554.3707496299
145842,148256.3513839
145843,153774.436429867
145844,15849.71132025
145845,117316.6736476
145846,119497.249106194
145847,-14884.2787627676
145848,227813.680312493
145849,15228.3459974933
145850,41979.9868010038
145851,11215.651618459
145852,321158.374362293
145853,50180.9119437376
145854,8994.57671730129
145855,98882.4120333477
145856,150086.751874103
145857,171501.329012857
145858,6637.28963959929
145859,237273.804148541
145860,262419.208312447
145861,25266.2739585653
145862,264448.683945413
145863,17863.5157495319
145864,-7956.2995123388
145865,42124.8306715568
145866,31514.6077657491
145867,159858.810096109
145868,25242.4028914688
145869,-2010.60649196198
145870,102210.331465343
145871,40285.4537954617
145872,115490.065638905
145873,-18074.8316686251
145874,213402.30758714
145875,69460.4473969075
145876,110890.617258745
145877,245434.482337451
145878,36544.3953272174
145879,447676.255212948
145880,106799.430494732
145881,145589.411906652
145882,259523.169105838
145883,23949.3886422859
145884,88769.6212789196
145885,258027.427698038
145886,84901.4418449659
145887,1102791.58740848
145888,75311.7181467842
145889,48846.3528966891
145890,744727.710693387
145891,32200.5300186098
145892,128201.631005111
145893,25761.3897985671
145894,142088.794079884
145895,17308.9356871271
145896,87424.7164438272
145897,20444.6103810162
145898,26676.026112958
145899,40819.3354181856
145900,129315.494277509
145901,34708.6266038188
145902,317184.130875201
145903,28267.6827566888
145904,163790.802815817
145905,37730.2269972231
145906,62322.7556567998
145907,438174.344339822
145908,237520.119420986
145909,1213523.5656553
145910,4430.23370548545
145911,34246.4842091716
145912,32185.1804774019
145913,2702.45408421467
145914,16270.2417233762
145915,113088.11710521
145916,4133.41416983678
145917,18486.1064675965
145918,150679.215535076
145919,31558.4484571183
145920,138390.939468532
145921,12922.0895073495
145922,530490.730144926
145923,593291.925162125
145924,28656.6356833571
145925,897395.450963499
145926,164388.472498351
145927,113710.540835017
145928,173801.199064078
145929,17741.5982659195
145930,25622.4184423396
145931,102372.700565808
145932,58603.2071409149
145933,53289.8920183879
145934,49869.276739446
145935,349798.273177776
145936,60754.7275578544
145937,60803.0620084215
145938,682943.578194959
145939,59456.6195583949
145940,42492.9601296446
145941,327210.760490533
145942,231927.983284687
145943,64804.6720755967
145944,193807.441179106
145945,-156.978934351571
145946,9858.82315766957
145947,52830.0716531061
145948,16593.360153415
145949,29526.9117234
145950,283659.546906836
145951,172416.091987918
145952,16279.5344304595
145953,83470.5035635921
145954,204571.868720851
145955,355361.988677934
145956,30640.4004855291
145957,83041.5132051874
145958,35286.1422252359
145959,-3082.46896400853
145960,4137.36007412933
145961,90448.6297770119
145962,42798.8402101192
145963,35370.9484616524
145964,38961.8234667294
145965,55307.4476885348
145966,14304.5669663082
145967,78547.1298877292
145968,44350.8109771823
145969,-1320.38812430184
145970,66567.5997628236
145971,504295.205438191
145972,127959.910064248
145973,63473.2594148067
145974,-19609.025594138
145975,73724.6486937521
145976,53469.3275253824
145977,161242.030870391
145978,14780.8439172591
145979,30176.2397054566
145980,28457.8186681728
145981,23705.456703768
145982,87215.7297143296
145983,95228.2955945532
145984,16976.7082763701
145985,22532.608526241
145986,-6349.26114147167
145987,64554.1979844412
145988,37017.0551920823
145989,309559.26354814
145990,86854.8171190234
145991,-27401.627830049
145992,33169.8632809655
145993,182242.238385184
145994,189684.034484051
145995,204502.055980724
145996,30090.4451216247
145997,7399.06037496229
145998,15910.7869406331
145999,106646.664280547
146000,56278.8839133702
146001,28457.0724079411
146002,198479.639568185
146003,69050.8001145432
146004,385957.205490425
146005,155562.224591446
146006,106044.500311852
146007,169933.945889038
146008,23021.6982696151
146009,126528.003970534
146010,162440.846198704
146011,195908.65125728
146012,115273.092807782
146013,23120.3802708616
146014,21840.5038658026
146015,1940.35708658407
146016,56447.9375359303
146017,308580.458688257
146018,5180.30957737147
146019,134659.655685827
146020,145826.513322935
146021,213963.126889101
146022,-18709.6199182517
146023,59127.1031550196
146024,47850.9789272735
146025,340805.476202149
146026,163804.064131251
146027,18440.8407690345
146028,48560.0190815538
146029,86433.1623513697
146030,134707.239351772
146031,59904.0974887926
146032,3299.23896025606
146033,71100.1850037368
146034,74103.0800135551
146035,14364.7760209825
146036,19920.2131157767
146037,86544.4918202272
146038,87570.1382681699
146039,5557.15658492391
146040,-9948.67312961048
146041,-11962.9864410739
146042,271955.45473139
146043,86526.5177153502
146044,193817.110831564
146045,60849.4051193844
146046,345138.006693025
146047,-7298.61911431379
146048,49736.2260183163
146049,124066.217486465
146050,321216.3738002
146051,190496.951348712
146052,251279.866276578
146053,31922.7849849844
146054,64661.2474511298
146055,17506.0125050768
146056,82506.5404815653
146057,148214.481366955
146058,-17766.833935886
146059,3129.73290818361
146060,-1113.10794810147
146061,100448.991009746
146062,92386.0791392553
146063,95613.3187637621
146064,34083.2321999484
146065,106665.201098879
146066,329587.429491206
146067,29969.2634262818
146068,117308.107191689
146069,50232.320733421
146070,94590.1839601826
146071,62373.9334681136
146072,158384.494463267
146073,88162.277686608
146074,143108.721680678
146075,102195.908714783
146076,16089.7380372621
146077,70010.3526575115
146078,181598.159509681
146079,34888.2982063823
146080,36018.236703785
146081,89931.7442453279
146082,89435.572882577
146083,114865.33009692
146084,62173.2449273503
146085,138703.424969701
146086,563241.509805658
146087,22351.0170998475
146088,92150.2542539857
146089,6331.63005836782
146090,17721.5651995674
146091,114138.940913264
146092,230714.297719493
146093,16982.7950220333
146094,13136.4576355062
146095,147901.641599683
146096,95443.2745702492
146097,7755.8002469788
146098,123284.298478742
146099,44072.6182289925
146100,47456.8376228244
146101,113574.526162745
146102,37289.3797634107
146103,19195.5595753905
146104,59237.8338529434
146105,187352.342977257
146106,87293.9379239557
146107,42215.2223702754
146108,72501.0480519603
146109,12282.4440098765
146110,31944.7162024053
146111,50400.3308014519
146112,49354.6875992214
146113,18690.0626368211
146114,905.821601246017
146115,78171.3752430626
146116,169371.75504541
146117,249236.716484337
146118,146849.604916441
146119,-8803.1966019838
146120,35699.142718985
146121,62548.3753833457
146122,618616.669659445
146123,1658.45964699129
146124,118237.810489947
146125,-12143.4957822112
146126,111040.190454909
146127,13522.1308066155
146128,33161.9453354495
146129,-28026.5223378854
146130,176872.589793916
146131,15973.7755026222
146132,126479.005712648
146133,54592.6647297528
146134,414585.067566105
146135,47364.8211023446
146136,-4150.32754320499
146137,-18537.0658067002
146138,17461.8467656122
146139,96277.1295877875
146140,108873.320302665
146141,41475.474696982
146142,11692.4180835931
146143,157892.544181405
146144,13371.6288928981
146145,13516.0550755727
146146,18013.4788573339
146147,20842.0984931234
146148,75901.6721536006
146149,97237.3837253371
146150,169290.066864013
146151,224341.731154084
146152,257369.405033491
146153,33674.8741608891
146154,34615.6630689019
146155,76089.0913161913
146156,45607.6383666167
146157,164770.270398194
146158,56559.6817370034
146159,26516.9009182778
146160,-13975.4258738342
146161,48934.6846693654
146162,26060.9739828935
146163,-487.874189563334
146164,16247.516772819
146165,133144.523161816
146166,141802.806650546
146167,197992.09724666
146168,43776.2230001583
146169,47244.6963112088
146170,285768.027247962
146171,313528.919918585
146172,68007.7770131043
146173,128273.832679843
146174,16318.3983180626
146175,115787.833167214
146176,98187.1321790499
146177,100220.575027819
146178,-2857.73113054709
146179,68205.2023427221
146180,48576.7761287325
146181,25347.6723395299
146182,181978.230037449
146183,266350.523954634
146184,354540.742476383
146185,115212.03869597
146186,25077.0345716383
146187,214083.670734327
146188,112629.298721053
146189,2963.78949323662
146190,5046.60465633801
146191,76197.7809904493
146192,40576.2190575445
146193,49953.4482787834
146194,179136.374184975
146195,49800.6268257162
146196,-16323.6972459011
146197,-8695.23301037136
146198,26793.2687038383
146199,56080.8071892915
146200,491424.812594394
146201,25198.8277280249
146202,110531.698042267
146203,371845.344591857
146204,5319.8174877816
146205,91181.9768097228
146206,243482.364123304
146207,287365.410934208
146208,11325.9566734699
146209,201325.371728991
146210,108993.720455341
146211,-3279.43293988107
146212,28062.3901818656
146213,54223.4183514412
146214,384115.597600963
146215,300215.353699254
146216,233480.865660216
146217,29696.967081495
146218,51572.9563388704
146219,40716.8820802642
146220,197703.057477061
146221,198881.039120257
146222,208491.228175224
146223,57855.1258745747
146224,20727.7694444655
146225,134526.097581858
146226,99564.9000494433
146227,85310.2159290046
146228,7470.41737786892
146229,72570.3367900122
146230,23261.3990507708
146231,130453.629049387
146232,312766.258434887
146233,7693.51855548833
146234,39113.5863060917
146235,15849.7273454316
146236,53392.8287968736
146237,173079.713258345
146238,130680.44548844
146239,369482.286759391
146240,182747.868006091
146241,65802.3924276044
146242,126745.711136625
146243,87309.1461623066
146244,15742.3028906819
146245,24191.8812953519
146246,127473.772814347
146247,311830.016727667
146248,5673.49834336049
146249,83085.9550649624
146250,157999.149040324
146251,8985.54048568685
146252,79091.9723540107
146253,23105.5904735937
146254,324763.515802694
146255,373065.366480297
146256,1407.85866972877
146257,203320.156881559
146258,-24445.6215928133
146259,144406.385245158
146260,169298.10942107
146261,82822.97056798
146262,59860.280978093
146263,32705.4017610605
146264,17039.9711117064
146265,275147.048598016
146266,121449.589462036
146267,61585.3083084603
146268,97753.2117246996
146269,29404.0195780992
146270,299632.440817738
146271,17808.0906262515
146272,24345.7735100485
146273,80689.1467299272
146274,329548.067437493
146275,41305.6277422636
146276,20056.3272821038
146277,40565.4584265224
146278,23632.4825905494
146279,307139.914620816
146280,231380.73390706
146281,82574.1458320674
146282,27697.7263934288
146283,119468.071114336
146284,125739.949976647
146285,116404.285288454
146286,40304.2309113609
146287,63692.0296057206
146288,7210.45924635285
146289,40076.3643908766
146290,129761.600593837
146291,32889.6520202127
146292,156224.716100814
146293,23332.3430676856
146294,98568.4138770408
146295,15726.7919231066
146296,3433.42978110421
146297,61977.2826557574
146298,46721.0663197216
146299,41423.2404328208
146300,42471.5613946787
146301,111050.002704223
146302,295321.233418189
146303,130966.843288285
146304,69036.6642301124
146305,55791.9569337426
146306,224228.016407097
146307,319055.472971501
146308,60270.0049913735
146309,11613.158440322
146310,301021.171695556
146311,36054.1838395581
146312,144501.777581411
146313,20158.7949307014
146314,272448.113822604
146315,31542.7784375542
146316,10837.4148968951
146317,35998.7637383309
146318,51789.2953640451
146319,54296.9057743822
146320,322491.754865637
146321,44118.1034259397
146322,179393.838266944
146323,62490.2451522844
146324,251892.282060152
146325,15937.8286898634
146326,25622.5794152166
146327,579155.371850629
146328,90439.018706831
146329,38656.5866437885
146330,91036.9839829384
146331,-885.662729309735
146332,16136.1272032795
146333,131688.453899193
146334,1116410.17786167
146335,137262.005910878
146336,19872.908383645
146337,909685.469372783
146338,89100.0777423865
146339,43351.920252277
146340,32427.5868238208
146341,42134.9062654265
146342,212054.617388328
146343,25874.5000312288
146344,138051.581166301
146345,24794.7433528192
146346,451120.438513863
146347,62537.6624747114
146348,26776.000831545
146349,24001.0452892884
146350,72576.8083817803
146351,56421.9675291493
146352,38723.4775503959
146353,-12567.2088037173
146354,149588.380197355
146355,46234.7233234966
146356,35459.7570010497
146357,63619.3545771456
146358,63845.8418640419
146359,22581.432363518
146360,108873.195193802
146361,64098.7615862857
146362,34561.6158949894
146363,-13807.515949738
146364,331030.231286015
146365,29243.0719271267
146366,166070.605892708
146367,38244.9698069887
146368,16267.1287256934
146369,48191.8843147921
146370,5533.41746850334
146371,166947.131293078
146372,72234.4181428471
146373,35384.6796301837
146374,55589.0020013312
146375,61619.3912491143
146376,576591.489604487
146377,322164.777551519
146378,267263.545389009
146379,163931.380421615
146380,52988.0039681814
146381,44288.0738963692
146382,257416.312159584
146383,423066.184377803
146384,30981.3074433834
146385,16123.913125841
146386,167870.995679128
146387,191443.316369552
146388,690.136237621303
146389,49753.7861481129
146390,55520.008081402
146391,87319.8697914136
146392,527433.340221523
146393,53955.7942746852
146394,26822.3526674917
146395,15153.0419313277
146396,11364.1108811818
146397,77882.440292437
146398,49966.9033919949
146399,69182.4232255155
146400,26414.348007466
146401,34556.5771611514
146402,112217.128476155
146403,51526.303376985
146404,122958.820800879
146405,52826.1404804337
146406,49629.183427862
146407,55788.2551360357
146408,415797.361153379
146409,99562.930586603
146410,39987.7758129512
146411,376846.878146142
146412,38740.7349949338
146413,78066.3354789006
146414,705049.003213252
146415,-2214.46704150777
146416,263446.351862901
146417,198101.671524531
146418,15248.0806236813
146419,-15930.6224937272
146420,46256.0263654133
146421,51037.7683805668
146422,119857.574717572
146423,26782.2439635877
146424,6753.4009201371
146425,18653.5825369966
146426,20745.5714459539
146427,333025.925775803
146428,187120.225219801
146429,293802.747628211
146430,118079.173126538
146431,11289.4775884119
146432,60051.4860860285
146433,270.624292640996
146434,-7727.69388437047
146435,1069.55581733902
146436,55410.545167705
146437,357090.553131982
146438,59099.3370347387
146439,281255.412286197
146440,1361.23219747735
146441,31509.9264459586
146442,41704.0026635748
146443,30082.1871378724
146444,12309.4785627483
146445,103197.520311101
146446,154470.449860641
146447,111504.521319356
146448,12635.7004551591
146449,189058.447336851
146450,27726.3993117122
146451,543570.521519994
146452,90568.0825798441
146453,155569.771779303
146454,54717.1371339121
146455,306584.783247199
146456,26036.1549499385
146457,127365.987246819
146458,49630.6507657476
146459,41815.3530900058
146460,-15486.5069615114
146461,257986.244741608
146462,51865.9651610305
146463,39366.7135312286
146464,35512.3675968039
146465,57736.2913134588
146466,98050.1170886919
146467,337345.619401503
146468,32708.1034066011
146469,20418.7796801573
146470,90523.6982207265
146471,7671.76576639854
146472,61777.4204493452
146473,24134.6960954485
146474,391059.680695229
146475,30992.3773953013
146476,122345.164888284
146477,36495.5274224868
146478,97409.1121243257
146479,13806.1563183352
146480,229960.788541644
146481,29755.4066538954
146482,326733.909372572
146483,76244.1539589439
146484,143796.550813732
146485,42842.411349603
146486,35351.455169573
146487,15639.787969237
146488,920306.162677718
146489,313509.264095817
146490,1018.56665773335
146491,172253.44203321
146492,122001.471628228
146493,328446.630680523
146494,82028.4683919227
146495,10846.8243448209
146496,121769.583852852
146497,84479.4396738667
146498,183137.630077022
146499,214486.417425434
146500,15682.1739781298
146501,16121.3253397058
146502,63284.8140922758
146503,73152.9738084207
146504,36654.8308529818
146505,7371.92892237666
146506,89209.0527430192
146507,54006.2897773388
146508,290384.347330227
146509,34361.5148921521
146510,30662.9265980837
146511,99618.1912857662
146512,245540.76242287
146513,17846.1357835557
146514,60897.110398242
146515,61495.0539207282
146516,27363.1447270081
146517,22066.4494129271
146518,443.172703904603
146519,28018.5372481799
146520,89503.9965775098
146521,375383.7613643
146522,263974.609435214
146523,66965.6299692269
146524,32967.852651205
146525,19957.2937199564
146526,-13681.9876622085
146527,58445.8003641254
146528,320838.226690848
146529,69865.5412683799
146530,83876.9613075124
146531,34542.9855340028
146532,273208.995356347
146533,83815.9306245969
146534,5006.8422365401
146535,190865.805489552
146536,54780.65689477
146537,29125.4402317626
146538,117776.172931315
146539,-22890.488108806
146540,86121.58742748
146541,41811.7616548007
146542,119944.518797799
146543,48737.3954169375
146544,100355.346467676
146545,117170.323958907
146546,40749.6757448875
146547,-14345.5086395933
146548,171960.438728742
146549,101652.29531838
146550,78887.1693556424
146551,552652.271627731
146552,26368.8929155472
146553,44544.1754953198
146554,109351.454179663
146555,20812.389896432
146556,41566.2423630268
146557,24725.1376081874
146558,39864.6411638459
146559,37021.3656563685
146560,53614.0008301849
146561,9747.36065196901
146562,63431.6676567246
146563,16975.4810923937
146564,79709.4338760969
146565,8678.31211035668
146566,80077.1919345486
146567,42585.9719475786
146568,380349.387282394
146569,105068.157703425
146570,20435.3509328239
146571,233481.640277911
146572,56343.4383455053
146573,76473.5405209561
146574,645547.98503605
146575,92005.9756408529
146576,-14215.987586561
146577,438088.319770442
146578,208.136112679707
146579,155032.039541616
146580,230808.871196697
146581,32081.7838040454
146582,36980.8838167588
146583,345083.240118771
146584,114825.386427607
146585,117809.21301113
146586,73606.2317027668
146587,40285.8022895787
146588,114011.16286392
146589,72610.8013365866
146590,89871.1115600821
146591,56145.4058103636
146592,49168.1598671405
146593,12258.844308293
146594,670235.956501032
146595,134304.516854325
146596,80449.4790276059
146597,248247.862591504
146598,15118.0385524622
146599,431589.658753638
146600,-14999.3354428723
146601,34813.4548751722
146602,-3576.50857885295
146603,68835.4061741893
146604,220952.082549375
146605,53550.2769285714
146606,386541.95895375
146607,44925.7356417981
146608,83409.6355267012
146609,75839.3720845908
146610,121150.43044189
146611,-1368.65786668085
146612,16010.2382695504
146613,59280.5142945244
146614,29888.6736786023
146615,299871.207429431
146616,-5689.41465199554
146617,96998.0324673352
146618,28731.3991120761
146619,12075.7857891383
146620,77048.3560616174
146621,39554.0852071063
146622,46176.0916709807
146623,124673.131488897
146624,25746.7877254337
146625,1121069.63993985
146626,37679.4692125601
146627,260343.604446875
146628,160607.918468383
146629,-12094.0180722018
146630,168742.609192974
146631,66805.7268787056
146632,52832.2060435236
146633,4608.08112722629
146634,76115.9015935598
146635,-10501.2687769768
146636,206381.458129651
146637,197204.203780889
146638,40943.0295780583
146639,18603.7148865881
146640,294380.440461291
146641,68122.5010746161
146642,337817.399386311
146643,171144.258366469
146644,39260.4687043053
146645,229534.508828337
146646,24080.5219939741
146647,192957.584827861
146648,138112.50709145
146649,8459.00296254409
146650,225029.964404969
146651,190710.716603601
146652,289663.883457122
146653,28276.1032133233
146654,27174.3037625811
146655,6034.45986025519
146656,24339.7686710709
146657,20925.6632702996
146658,148498.51099465
146659,195735.361992837
146660,77076.1799768306
146661,123548.531094787
146662,-17007.621455166
146663,3303.98474255619
146664,251994.600230206
146665,240120.307483538
146666,33735.6868001811
146667,13121.515312418
146668,14638.8160116353
146669,114622.486971168
146670,19479.4205464409
146671,51866.8450371856
146672,45583.0458228123
146673,9387.21906219685
146674,290653.883874453
146675,464622.236648439
146676,37744.5421425078
146677,50592.6407473581
146678,17512.404771406
146679,108040.574427386
146680,1360.53778900498
146681,-3980.75462591608
146682,383891.154214419
146683,-3443.44115273824
146684,31427.9472532032
146685,185351.244321192
146686,62578.9468249417
146687,73733.1368256347
146688,36999.6029896667
146689,35075.3090486142
146690,125467.016518083
146691,42737.3132243324
146692,50661.9156788761
146693,266835.445004406
146694,30055.8088014076
146695,56418.1292430613
146696,114839.764244998
146697,155195.938697002
146698,79371.8255623262
146699,67953.110799108
146700,14263.2007162092
146701,23893.6004882529
146702,66479.3653677946
146703,57002.8085481692
146704,155707.139666408
146705,44389.4110423742
146706,118849.202450064
146707,75172.5636364847
146708,542424.424272726
146709,367784.679709883
146710,254127.458862951
146711,75892.4085789056
146712,28503.5611846941
146713,-20937.523417873
146714,65164.6041185773
146715,486894.383785071
146716,33453.7683048908
146717,322529.417887605
146718,116128.754768898
146719,285024.073771211
146720,47851.239941264
146721,90141.3694555703
146722,45439.9945459875
146723,238531.728949869
146724,97373.5734727387
146725,45541.5492695964
146726,257994.319544859
146727,104450.203465344
146728,67617.6505540543
146729,22512.8460769575
146730,164920.272183309
146731,16327.5753484565
146732,37269.2341198755
146733,145432.265856033
146734,35553.3200294809
146735,325637.089237446
146736,56743.4914724149
146737,9775.94457319301
146738,38369.6377685434
146739,118540.392952583
146740,51322.8212161006
146741,-5143.92707373884
146742,65517.4743272528
146743,27142.5955493573
146744,49777.6446664892
146745,6429.73018134867
146746,33828.894884927
146747,41225.1552802046
146748,67655.2177517771
146749,117818.154519749
146750,186881.278853564
146751,20042.7760667533
146752,22882.8764481671
146753,14661.3932047409
146754,19501.9469089317
146755,247194.076360862
146756,278697.700777196
146757,2427.21699491297
146758,42536.5012803729
146759,209688.151171499
146760,62520.2133169861
146761,337486.112239713
146762,192061.496284485
146763,13765.1154660958
146764,120939.359594291
146765,10496.2768787602
146766,188288.337010836
146767,242763.829784965
146768,49032.9081981234
146769,265783.229737513
146770,68193.1787564762
146771,13201.967308722
146772,263280.97178831
146773,244546.097332825
146774,595805.938198807
146775,76391.7281752179
146776,161583.043323589
146777,22876.1583011764
146778,40670.5006307015
146779,4637.98487097308
146780,88428.0596186848
146781,31127.2861255471
146782,-10703.1343277704
146783,47111.9963182527
146784,116812.177836217
146785,71802.1337451414
146786,60643.3831062829
146787,84216.6179862116
146788,113236.096548967
146789,89374.8334257999
146790,22023.6949259648
146791,55025.8964878617
146792,27578.4378451009
146793,180926.780217116
146794,75626.3472053645
146795,23019.4264045367
146796,64052.2638563755
146797,859272.060112805
146798,115635.329191157
146799,18622.9145772638
146800,81349.9008924757
146801,42613.8270639083
146802,449770.946397776
146803,14036.5820281002
146804,45789.7386490082
146805,72644.3905249202
146806,50722.2239256139
146807,251354.57866831
146808,275055.501683987
146809,26042.6020727499
146810,48647.8645784605
146811,47139.6686469902
146812,48725.1149551505
146813,384099.195115617
146814,42538.8634402289
146815,16020.3662399788
146816,98621.0438990724
146817,24689.4118083704
146818,149204.223099522
146819,19152.9163890958
146820,153890.25334978
146821,336771.670583526
146822,15701.5274134918
146823,87460.3474262958
146824,28167.5297760611
146825,186225.73149792
146826,316184.497666554
146827,28558.8145154383
146828,244263.728403652
146829,14768.9856924347
146830,115090.55535997
146831,200525.901533022
146832,48586.5761272998
146833,26362.9174685384
146834,40047.4872893516
146835,21870.8919736589
146836,-1724.07610336499
146837,257416.636542373
146838,24225.9918894056
146839,92812.8764733911
146840,106024.480783485
146841,96107.9924015687
146842,1074.91248388476
146843,185116.91515581
146844,299943.158802563
146845,19520.2154478034
146846,17225.9877046037
146847,63696.2993330272
146848,108070.88625194
146849,95862.9983368118
146850,60357.6943635893
146851,452026.12228318
146852,8984.91394057814
146853,69333.5637338576
146854,25166.886457004
146855,18894.4514272129
146856,91537.426472917
146857,21492.3102264562
146858,98898.8652735325
146859,261191.535341156
146860,38263.7137221123
146861,32674.1386648812
146862,22376.5372715566
146863,81012.3039401371
146864,30539.232566752
146865,48833.5103165497
146866,-1746.43951724193
146867,538495.87098433
146868,22651.1070362662
146869,11311.6377451552
146870,50873.0488847782
146871,969.281197445332
146872,21291.7856349728
146873,-11699.254995406
146874,696370.458812079
146875,118078.303849165
146876,43696.6468313216
146877,12240.3807116267
146878,117793.623199404
146879,376920.966594941
146880,74336.0051148621
146881,182563.552068007
146882,11646.8360722877
146883,198180.533711407
146884,-536.396502872542
146885,140918.176356468
146886,25901.9619329021
146887,87706.2347610954
146888,16127.7333846771
146889,438514.172549672
146890,533383.755165115
146891,133712.190450242
146892,120432.636738862
146893,4662.40618929576
146894,33829.1528938526
146895,95406.3734429519
146896,43821.6007337051
146897,471618.581051805
146898,146013.211013872
146899,4015.06662466637
146900,80987.8965764723
146901,182530.314334584
146902,17907.2088150506
146903,128816.726872738
146904,5202.29352669674
146905,11531.1238727349
146906,128980.962333071
146907,7730.41013133285
146908,65488.3770858605
146909,67520.3337706425
146910,150738.982279095
146911,228181.695261456
146912,23643.9057043373
146913,34201.7696581233
146914,115719.485534742
146915,173469.033132886
146916,66655.0118289977
146917,125095.251902987
146918,28691.0421057639
146919,37414.415321048
146920,104863.265512658
146921,157540.105882988
146922,13565.8495857783
146923,399335.796966335
146924,478890.254385614
146925,-10752.4130403575
146926,84580.1637178968
146927,205713.486102998
146928,192708.250432999
146929,194925.259673283
146930,42352.8685851108
146931,986175.856005568
146932,22408.6573817085
146933,341651.932757179
146934,90021.7922331426
146935,117330.951315194
146936,94517.0908764886
146937,208118.073006375
146938,78057.3249112329
146939,87119.7967814718
146940,44207.6133134823
